symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0420,2026-08-03T00:00:00Z,423472,425456,425747,422969,422282,3174,0.75,7470690,3202653956,0.70,0.91,0.00,0,3922031,3548659,591897808000,484635728000,-43534288,302818032,451785200,-148967168,806447152,701014272,105432880,905884112,897751936,8132176,1124718496,1089316384,35402112,-1.36,-4.65,3.29,0.25,1.11,0,14,11,3,0,0,0,30.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0421,2026-08-03T00:00:00Z,838607,852332,852745,838607,839954,12378,1.47,8379407,4729753166,0.65,1.09,0.00,0,4896512,3482895,809937616000,756228624000,-12025392,395609808,386882016,8727792,911637088,932390272,-20753184,1342609040,1491856160,-149247120,2013409568,1852137072,161272496,-0.25,0.18,-0.44,-3.16,3.41,0,36,30,5,1,0,0,17.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0422,2026-08-03T00:00:00Z,670119,684987,684987,669839,671313,13674,2.04,5946905,4947474227,1.12,1.06,0.00,0,3412765,2534140,656105968000,553886896000,-83933148,220302813,231947113,-11644300,829087216,901376064,-72288848,1528575136,1590432560,-61857424,2294133120,2149964304,144168816,-1.70,-0.24,-1.46,-1.25,2.91,0,47,42,5,0,0,0,27.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0424,2026-08-03T00:00:00Z,2456851,2498827,2500093,2455109,2455837,42990,1.75,3663560,3040840078,1.01,1.03,0.00,0,1961073,1702487,274557248000,231239822000,-61343641,127469535,133890552,-6421017,530787280,585709904,-54922624,946072848,964225488,-18152640,1389316816,1309820560,79496256,-2.02,-0.21,-1.81,-0.60,2.61,0,23,20,3,0,0,0,111.23,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0425,2026-08-03T00:00:00Z,2400370,2430843,2431061,2400370,2395405,35438,1.48,27342761,19992343393,1.18,1.10,0.00,0,15190316,12152445,1339451360000,1186979696000,-1186311504,2574518672,3807946704,-1233428032,3970418688,3923302160,47116528,5661628672,5595155200,66473472,7258236160,6141804800,1116431360,-5.93,-6.17,0.24,0.33,5.58,0,68,51,16,1,0,0,10.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0427,2026-08-03T00:00:00Z,933781,953139,953195,933612,931685,21454,2.30,69595123,48776248501,1.52,0.90,0.00,0,38165309,31429814,4348178688000,3585518464000,1463706176,5704904448,4124560320,1580344128,10012555776,10129193728,-116637952,14782454784,15883881472,-1101426688,17259313920,17628799744,-369485824,3.00,3.24,-0.24,-2.26,-0.76,0,143,128,14,1,0,0,20.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0428,2026-08-03T00:00:00Z,1930255,1969179,1971066,1928255,1925165,44014,2.29,65506236,45512136236,1.52,0.91,0.00,0,35869803,29636434,4086095808000,3334774240000,1460338576,5483909120,3965782640,1518126480,9460461056,9518248960,-57787904,13881139200,14851475712,-970336512,15793979136,16283981312,-490002176,3.21,3.34,-0.13,-2.13,-1.08,0,112,99,12,1,0,0,20.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0429,2026-08-03T00:00:00Z,978375,996534,997103,975528,970184,26350,2.72,5891840,6863531805,1.05,1.02,0.00,0,3142676,2749164,635117248000,531300320000,-23290000,455816704,467051488,-11234784,1434022752,1446077968,-12055216,2220981232,2222085792,-1104560,2621643168,2601233808,20409360,-0.34,-0.16,-0.18,-0.02,0.30,0,51,45,6,0,0,0,18.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0433,2026-08-03T00:00:00Z,1319568,1339205,1340360,1319100,1318873,20332,1.54,19470322,16167992839,1.99,1.19,0.00,0,10755534,8714788,1195626672000,898129216000,76873168,1161211296,1236970160,-75758864,3445363696,3292731664,152632032,4995711744,5228058880,-232347136,6189087232,6054158848,134928384,0.48,-0.47,0.94,-1.44,0.83,0,114,89,24,1,0,0,80.53,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0436,2026-08-03T00:00:00Z,1276120,1292417,1292417,1271624,1275763,16654,1.31,14009070,11557172866,1.95,0.97,0.00,0,7346150,6662920,602937904000,557371168000,-41174896,540343248,512314576,28028672,1996434528,2065638096,-69203568,3579246144,3721666944,-142420800,5206193664,5031187200,175006464,-0.36,0.24,-0.60,-1.23,1.51,0,112,78,32,2,0,0,26.67,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0437,2026-08-03T00:00:00Z,1283918,1286774,1305174,1282081,1293043,-6269,-0.48,11449980,10776051800,1.03,0.96,0.00,0,5648369,5801611,2170568624000,1728367360000,-397309440,741933216,739980976,1952240,2031648144,2430909824,-399261680,3269945872,3397834192,-127888320,4574737920,4049540064,525197856,-3.69,0.02,-3.71,-1.19,4.87,0,34,15,18,1,0,0,19.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0438,2026-08-03T00:00:00Z,2582359,2599146,2601891,2570084,2586946,12200,0.47,18477767,34229548114,1.97,0.93,0.00,0,9143604,9334164,3987367824000,3872334224000,-256971328,2923526016,3188741056,-265215040,7254986496,7246742784,8243712,11422862592,11512881152,-90018560,11804492544,11487801856,316690688,-0.75,-0.77,0.02,-0.26,0.93,0,130,74,52,4,0,0,21.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0440,2026-08-03T00:00:00Z,4364358,4439358,4439479,4361909,4348697,90661,2.08,5139033,5185473857,1.80,0.95,0.00,0,2791355,2347678,451556480000,377128912000,20518536,145318326,120701134,24617192,801263152,805361808,-4098656,1605348944,1690662896,-85313952,2501746432,2442070688,59675744,0.40,0.47,-0.08,-1.65,1.15,0,77,61,14,2,0,0,36.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0447,2026-08-03T00:00:00Z,2742381,2766705,2777848,2731582,2733125,33580,1.23,55129341,80405440842,5.31,1.24,0.00,0,27447171,27682169,1802511120000,1555964912000,-1871404544,8698905856,9672435200,-973529344,18258535424,19156410624,-897875200,25103500544,25005886208,97614336,25871758592,24112164096,1759594496,-2.33,-1.21,-1.12,0.12,2.19,0,146,105,39,2,0,0,110.88,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0448,2026-08-03T00:00:00Z,1971096,2008086,2016906,1971096,1977572,30514,1.54,19562091,126109517622,4.03,0.82,0.00,0,9729635,9832456,3721292352000,3269542752000,1273809152,23236985088,22099263744,1137721344,32297487616,32161399808,136087808,39899852800,40828477696,-928624896,28065047296,28358111232,-293063936,1.01,0.90,0.11,-0.74,-0.23,0,91,67,24,0,0,0,75.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0450,2026-08-03T00:00:00Z,1187872,1205778,1206593,1187704,1188455,17323,1.46,12874714,9185969312,0.80,1.04,0.00,0,7335512,5539202,1203383696000,1049869792000,-67688128,770225136,810415504,-40190368,1925479008,1952976768,-27497760,2770095760,2893481264,-123385504,3512941520,3327291440,185650080,-0.74,-0.44,-0.30,-1.34,2.02,0,37,34,2,1,0,0,13.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0451,2026-08-03T00:00:00Z,1305430,1330868,1330868,1305430,1307849,23019,1.76,29456713,13327084776,1.53,0.98,0.00,0,15800190,13656523,854420560000,803476672000,-428623072,1031515024,1187642720,-156127696,2795284960,3067780336,-272495376,3928497008,4169121712,-240624704,5283650816,4614402816,669248000,-3.22,-1.17,-2.04,-1.81,5.02,0,90,69,14,7,0,0,-4.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0454,2026-08-03T00:00:00Z,1869512,1897016,1897568,1862726,1865239,31777,1.70,10553928,17582324551,3.51,1.01,0.00,0,5330765,5223162,599472480000,482692208000,161643616,1389723472,1335604256,54119216,3506150048,3398625648,107524400,5428695040,5685429248,-256734208,6905304320,6813975040,91329280,0.92,0.31,0.61,-1.46,0.52,0,77,57,20,0,0,0,71.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0456,2026-08-03T00:00:00Z,2191656,2211319,2211462,2186296,2190328,20991,0.96,11189149,21520580141,1.39,0.95,0.00,0,5701210,5487940,1996469872000,1760890096000,-877022016,1672074240,2183544640,-511470400,4639251712,5004803328,-365551616,6959930624,6531220736,428709888,7790646784,7359050496,431596288,-4.08,-2.38,-1.70,1.99,2.01,0,108,77,31,0,0,0,18.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0457,2026-08-03T00:00:00Z,3447797,3553210,3553634,3447797,3430144,123066,3.59,38218361,48881524280,4.07,1.07,0.00,0,20346779,17871582,1654526432000,1514844512000,1630877440,4150225360,3023866064,1126359296,10128357888,9623839744,504518144,15800811264,16218689792,-417878528,17527894272,18727638272,-1199744000,3.34,2.30,1.03,-0.85,-2.45,0,143,134,9,0,0,0,35.90,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0458,2026-08-03T00:00:00Z,1870639,1891940,1892198,1863659,1868550,23390,1.25,3932164,12490710611,2.70,1.13,0.00,0,2040418,1891746,532779232000,336727088000,92555424,1248962080,1180209456,68752624,3718210736,3694407936,23802800,3799453584,3857231664,-57778080,3419465488,3485119520,-65654032,0.74,0.55,0.19,-0.46,-0.53,0,64,44,18,2,0,0,118.16,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0459,2026-08-03T00:00:00Z,4534172,4518620,4617941,4470296,4574817,-56197,-1.23,18027490,87167919794,4.87,0.81,0.00,0,8567783,9459706,2607878192000,2261689376000,-1907297024,12117830400,14540166400,-2422336000,20034440192,19519401216,515038976,26887694336,27128384768,-240690432,26252484864,24094851328,2157633536,-2.19,-2.78,0.59,-0.28,2.48,0,67,26,39,2,0,0,65.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0464,2026-08-03T00:00:00Z,620217,631197,631825,616229,624007,7190,1.15,17265992,15661304396,0.47,0.87,0.00,0,8844175,8421817,5038525440000,3182711440000,-194139456,1277840336,1335637440,-57797104,3403072112,3539414464,-136342352,4840577792,4981310720,-140732928,5665303040,5363522048,301780992,-1.24,-0.37,-0.87,-0.90,1.93,0,49,35,13,1,0,0,14.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0465,2026-08-03T00:00:00Z,3363551,3384430,3390679,3353907,3364531,19899,0.59,22136624,32261448559,2.17,0.81,0.00,0,10933716,11202907,2274022672000,1679183392000,-1219169984,1945072320,2519502464,-574430144,6426682624,7071422464,-644739840,11318072576,10872891392,445181184,11858712064,11105788160,752923904,-3.78,-1.78,-2.00,1.38,2.33,0,159,112,47,0,0,0,52.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0470,2026-08-03T00:00:00Z,919419,938414,938574,917852,918715,19699,2.14,6657579,4191712019,2.08,1.17,0.00,0,3734789,2922789,243859033000,214724007000,30859088,239278285,203116205,36162080,769880304,775183296,-5302992,1303518672,1379087584,-75568912,1749481312,1712666496,36814816,0.74,0.86,-0.13,-1.80,0.88,0,40,32,4,4,0,0,-207.33,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0471,2026-08-03T00:00:00Z,1588187,1618108,1619674,1581851,1588971,29137,1.83,4694978,3707954479,1.73,1.13,0.00,0,2463585,2231393,264116629000,229481178000,-95356903,131621440,180199943,-48578503,650465824,697244224,-46778400,1121557344,1203855328,-82297984,1732936864,1557114528,175822336,-2.57,-1.31,-1.26,-2.22,4.74,0,27,25,2,0,0,0,41.46,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0473,2026-08-03T00:00:00Z,13923231,14092662,14101400,13906772,14062050,30612,0.22,22425549,25551329712,0.84,0.85,0.00,0,11670610,10754939,3587960400000,3048731744000,-1461983760,3038821808,3915603392,-876781584,6072165120,6657367296,-585202176,7963666432,7728377344,235289088,7649291520,6422596864,1226694656,-5.72,-3.43,-2.29,0.92,4.80,0,49,36,11,2,0,0,15.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0474,2026-08-03T00:00:00Z,137021,137513,137918,136031,137593,-80,-0.06,2634308,9601252932,0.35,0.96,0.00,0,1356773,1277535,2932362144000,2011495328000,-95279472,1528994768,1713366016,-184371248,2707405952,2618314176,89091776,2904449504,2867128384,37321120,2236278288,2178319936,57958352,-0.99,-1.92,0.93,0.39,0.60,0,5,2,3,0,0,0,7.13,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0475,2026-08-03T00:00:00Z,429617,434954,435795,429018,431531,3423,0.79,49462366,38380895816,0.37,1.00,0.00,0,26756689,22705677,15700093696000,10338562304000,-531045632,6906234368,6853017600,53216768,9368680960,9952943360,-584262400,11228312320,10775636736,452675584,10221276928,10142906880,78370048,-1.38,0.14,-1.52,1.18,0.20,0,42,31,11,0,0,0,7.16,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0476,2026-08-03T00:00:00Z,1453908,1482869,1483217,1453908,1454017,28852,1.98,3855237,3840526401,1.83,1.01,0.00,0,2125972,1729265,233890504000,206930126000,39358831,132071853,130336302,1735551,674698688,637075408,37623280,1222653824,1229187120,-6533296,1731761152,1765977872,-34216720,1.02,0.05,0.98,-0.17,-0.89,0,38,28,8,2,0,0,75.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0477,2026-08-03T00:00:00Z,4009503,4018389,4035686,3984173,4014922,3467,0.09,3776575,15233447474,1.24,0.81,0.00,0,1846475,1930100,2785306336000,2731712208000,-220240672,1684589664,1934206928,-249617264,3695554368,3666177776,29376592,5446634496,5448081408,-1446912,4038484576,3816796880,221687696,-1.45,-1.64,0.19,-0.01,1.46,0,38,17,19,2,0,0,20.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0478,2026-08-03T00:00:00Z,2514940,2543323,2548383,2503734,2517519,25804,1.02,49301901,100390938995,2.17,0.94,0.00,0,24454418,24847483,5310786816000,4245946864000,-1611438848,9873815552,11009334272,-1135518720,22536243712,23012163840,-475920128,31942196736,31672731648,269465088,34087095808,32745237248,1341858560,-1.61,-1.13,-0.47,0.27,1.34,0,144,98,44,2,0,0,20.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0479,2026-08-03T00:00:00Z,792828,805222,805662,792648,792856,12366,1.56,20312414,8178496231,1.03,1.09,0.00,0,11577673,8734741,856461536000,796257520000,-79221552,823539952,893237776,-69697824,1839138416,1848662144,-9523728,2349029008,2432739184,-83710176,3027116096,2864184368,162931728,-0.97,-0.85,-0.12,-1.02,1.99,0,45,34,8,3,0,0,75.02,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0480,2026-08-03T00:00:00Z,4856437,4971864,4978537,4853262,4858733,113131,2.33,7875301,17379473858,1.94,1.12,0.00,0,4316680,3558622,1250419824000,991424576000,-31745008,1242042288,1259691776,-17649488,3773803568,3787899088,-14095520,5835736832,5925795840,-90059008,6174159360,6059948032,114211328,-0.18,-0.10,-0.08,-0.52,0.66,0,55,46,9,0,0,0,84.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0481,2026-08-03T00:00:00Z,4089465,4148286,4148433,4087157,4088143,60143,1.47,28205812,42668960247,1.96,1.01,0.00,0,14893196,13312616,2483703312000,2003994496000,8589792,2348846128,2464900944,-116054816,8357035520,8232390912,124644608,13560222464,13979112960,-418890496,17374296832,17021028352,353268480,0.02,-0.27,0.29,-0.98,0.83,0,277,215,58,4,0,0,26.17,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0482,2026-08-03T00:00:00Z,1576799,1600701,1601135,1573088,1575376,25325,1.61,14102180,7888508588,1.65,0.79,0.00,0,7232161,6870019,436279552000,411617632000,-205694976,426957808,440339744,-13381936,1376997168,1569310208,-192313040,2341123776,2546719120,-205595344,3545233424,3133943120,411290304,-2.61,-0.17,-2.44,-2.61,5.21,0,60,50,10,0,0,0,-17.14,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0484,2026-08-03T00:00:00Z,942752,960043,961495,941110,942914,17129,1.82,1746100,1118191603,0.95,0.88,0.00,0,989035,757065,142115025000,141438834000,-41696729,48915396,55237205,-6321809,188795217,224170137,-35374920,327752848,350148384,-22395536,535260256,471167984,64092272,-3.73,-0.57,-3.16,-2.00,5.73,0,14,12,2,0,0,0,20.09,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0485,2026-08-03T00:00:00Z,1380361,1396677,1396879,1375727,1382824,13853,1.00,5000916,5561753845,2.20,0.94,0.00,0,2581473,2419444,313514800000,288535392000,-60614368,290051232,321009136,-30957904,1072807008,1102463472,-29656464,1790937104,1723415248,67521856,2287677808,2294585312,-6907504,-1.09,-0.56,-0.53,1.21,-0.12,0,39,31,7,1,0,0,40.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0486,2026-08-03T00:00:00Z,937275,947651,954159,932310,937246,10405,1.11,57960923,68135834032,3.99,1.29,0.00,0,28425883,29535040,1449980480000,1330916496000,-2432732160,7504891136,8839941120,-1335049984,15651496960,16749179136,-1097682176,21111605760,20817607168,293998592,21870981120,19742103296,2128877824,-3.57,-1.96,-1.61,0.43,3.12,0,128,95,30,3,0,0,53.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0490,2026-08-03T00:00:00Z,7152313,7305259,7305480,7151694,7150453,154806,2.16,79053932,130746513432,2.57,1.01,0.00,0,41945630,37108303,5464002304000,4823086336000,-291750656,10582791680,10492999168,89792512,26521975552,26903518720,-381543168,42326518272,42801418240,-474899968,48457340672,47730446336,726894336,-0.22,0.07,-0.29,-0.36,0.56,0,425,347,75,3,0,0,75.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0492,2026-08-03T00:00:00Z,1052570,1065187,1067848,1052067,1056798,8389,0.79,22970549,25830574830,1.31,0.95,0.00,0,11660029,11310520,2807533696000,2422003856000,-700392400,2195326656,2422920592,-227593936,5441125632,5913924096,-472798464,8171259136,8296708864,-125449728,9529165312,8700710144,828455168,-2.71,-0.88,-1.83,-0.49,3.21,0,75,55,18,2,0,0,18.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0493,2026-08-03T00:00:00Z,1692696,1730110,1730177,1692696,1687686,42424,2.51,92349622,97567980541,2.12,1.00,0.00,0,50313820,42035802,6806419968000,4205157152000,2745263616,11619548928,9081185536,2538363392,20965727232,20758827008,206900224,30898397952,32782067712,-1883669760,32180749824,33038655232,-857905408,2.81,2.60,0.21,-1.93,-0.88,0,215,187,25,3,0,0,26.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0494,2026-08-03T00:00:00Z,1370871,1394176,1394176,1370235,1368066,26110,1.91,79351664,117572934233,1.93,1.00,0.00,0,41952040,37399624,5338151168000,4695565056000,-641126400,16839281408,16668850176,170431232,26976944640,27788502272,-811557632,38003956736,38641114368,-637157632,33129904128,31868432896,1261471232,-0.55,0.14,-0.69,-0.54,1.07,0,422,341,76,5,0,0,36.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0498,2026-08-03T00:00:00Z,1089687,1106807,1107002,1089290,1088876,17931,1.65,29592300,18260007288,1.76,0.80,0.00,0,14483013,15109287,1251059280000,1014406672000,-903200336,2033559312,2722536816,-688977504,3577865360,3792088192,-214222832,5371589888,5309462272,62127616,6807352832,5966279936,841072896,-4.95,-3.77,-1.17,0.34,4.61,0,72,57,12,3,0,0,64.03,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0499,2026-08-03T00:00:00Z,902302,905928,907386,902302,906501,-573,-0.06,121720151,295179914621,0.53,0.94,0.00,0,63918794,57801357,45099622144000,29076046848000,-11955692544,48122518784,57030144256,-8907625472,75136196608,78184263680,-3048067072,94573998080,90134450176,4439547904,71674236928,64158089472,7516147456,-4.05,-3.02,-1.03,1.50,2.55,0,202,109,91,2,0,0,12.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0500,2026-08-03T00:00:00Z,1201008,1200522,1206438,1197644,1206120,-5598,-0.46,232042584,615750950340,0.69,0.95,0.00,0,117049334,114993250,67462328576000,51657466368000,-24345305088,98141364224,117130878976,-18989514752,165717065728,171072856064,-5355790336,194110869504,184916578304,9194291200,145821048832,130670034944,15151013888,-3.95,-3.08,-0.87,1.49,2.46,0,300,139,157,4,0,0,14.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0501,2026-08-03T00:00:00Z,2172115,2197182,2200046,2169761,2186253,10929,0.50,10785253,56451970282,8.90,0.73,0.00,0,5309413,5475839,6678465024000,590606960000,-672908032,12620207872,13445835264,-825627392,16017603584,15864884224,152719360,15187207936,14488519168,698688768,9077810688,9073207808,4602880,-1.19,-1.46,0.27,1.24,0.01,0,142,86,56,0,0,0,105.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0505,2026-08-03T00:00:00Z,864494,873896,874211,864176,865158,8738,1.01,58681465,70692429900,0.53,1.00,0.00,0,30953858,27727606,16042184448000,10178417152000,-2536003072,9120954368,10850182400,-1729228032,15840870400,16647645440,-806775040,21909894400,21097901312,811993088,22553608192,20831425792,1722182400,-3.59,-2.45,-1.14,1.15,2.44,0,102,76,25,1,0,0,12.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0506,2026-08-03T00:00:00Z,1656181,1680733,1680751,1656181,1658893,21840,1.32,101402147,140970616689,2.59,1.04,0.00,0,52097974,49304173,5340209664000,5002832896000,-5340844544,15065979648,18162759936,-3096780288,30161857536,32405921792,-2244064256,43468605696,43816007424,-347401728,49051164160,43362918144,5688246016,-3.79,-2.20,-1.59,-0.25,4.04,0,295,236,55,4,0,0,34.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0509,2026-08-03T00:00:00Z,1255636,1265901,1274688,1252180,1253331,12570,1.00,30492413,42604588823,3.42,1.01,0.00,0,14790480,15701933,1051147920000,985100576000,-588094464,5258332928,5532009216,-273676288,9888935424,10203353600,-314418176,13291422976,13455243776,-163820800,13100215808,12348300288,751915520,-1.38,-0.64,-0.74,-0.38,1.76,0,66,49,17,0,0,0,51.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0511,2026-08-03T00:00:00Z,589304,604636,604636,589304,589630,15006,2.54,29309418,11457532921,1.63,0.99,0.00,0,15223493,14085925,732896896000,676413792000,-40458912,496893168,595832864,-98939696,3403084944,3344604160,58480784,4316786176,4311186432,5599744,2809176672,2759890912,49285760,-0.35,-0.86,0.51,0.05,0.43,0,209,164,37,8,0,0,-5.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0512,2026-08-03T00:00:00Z,2631190,2681272,2681580,2621886,2639061,42211,1.60,17298142,27162513858,2.23,0.85,0.00,0,8903155,8394987,1406425632000,1332284448000,-738916256,2223900592,2365451600,-141551008,5643066112,6240431360,-597365248,8621925888,8913863424,-291937536,10247035136,9216181248,1030853888,-2.72,-0.52,-2.20,-1.07,3.80,0,77,60,16,1,0,0,23.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0514,2026-08-03T00:00:00Z,1368878,1387372,1387765,1367547,1371667,15705,1.14,35881476,39883700353,1.15,0.93,0.00,0,19294947,16586529,3697712288000,3023409808000,-876523392,3886058624,4302216960,-416158336,8733323776,9193688832,-460365056,12704336384,12653079040,51257344,13650042368,12824776192,825266176,-2.20,-1.04,-1.15,0.13,2.07,0,127,100,23,4,0,0,12.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0519,2026-08-03T00:00:00Z,3381386,3402675,3421124,3363014,3393864,8811,0.26,32715532,63062428088,1.42,0.95,0.00,0,16223512,16492020,4981709824000,4221921104000,-1610500096,7252421120,8321975552,-1069554432,14607319296,15148264960,-540945664,19712730368,19429186048,283544320,20383969280,19057013504,1326955776,-2.55,-1.70,-0.86,0.45,2.10,0,80,53,26,1,0,0,18.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0520,2026-08-03T00:00:00Z,1253129,1261899,1269837,1250254,1253362,8537,0.68,1153077,2810499214,1.91,0.81,0.00,0,566545,586531,143996235000,119603744000,78675383,153626984,116437681,37189303,507914240,466428160,41486080,890447648,902248064,-11800416,1220071296,1286946272,-66874976,2.80,1.32,1.48,-0.42,-2.38,0,14,10,4,0,0,0,24.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0523,2026-08-03T00:00:00Z,3555653,3596435,3597976,3550151,3561717,34718,0.97,86304226,184626995427,2.70,0.92,0.00,0,43506706,42797520,6469273600000,5811381760000,-5233010432,17790576896,20920349184,-3129772288,39709826560,41813064704,-2103238144,58427707392,58788957696,-361250304,64868400384,59239330560,5629069824,-2.83,-1.70,-1.14,-0.20,3.05,0,393,271,119,3,0,0,45.06,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
BK0524,2026-08-03T00:00:00Z,2936706,2977614,2977727,2936329,2950542,27072,0.92,15957530,18837866297,0.87,0.89,0.00,0,7977136,7980394,2937868896000,2400772720000,-1363356288,1984695472,2954928944,-970233472,4389032192,4782155008,-393122816,5887517184,5721732352,165784832,6115136512,4917565184,1197571328,-7.24,-5.15,-2.09,0.88,6.36,0,46,35,8,3,0,0,11.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-08-03T17:50:26+08:00
