symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0457,2026-06-01T00:00:00Z,4284842,4328421,4384749,4269342,4291877,36544,0.85,32729186,69865617986,3.60,0.98,0.00,0,16813444,15915743,2028045648000,1843780848000,442133504,8982458112,8403609344,578848768,16528077312,16664792576,-136715264,22091833344,22410014208,-318180864,20418809344,20443516672,-24707328,0.63,0.83,-0.20,-0.46,-0.04,0,140,96,43,1,0,0,44.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0458,2026-06-01T00:00:00Z,2141697,2154619,2188885,2138982,2148406,6213,0.29,4250408,18002806034,2.94,0.80,0.00,0,2144831,2105577,608274400000,394210336000,-832061920,2567018368,3657051744,-1090033376,5442792448,5184820992,257971456,5091162112,4655575552,435586560,4510230784,4108604768,401626016,-4.62,-6.05,1.43,2.42,2.23,0,65,36,29,0,0,0,122.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0459,2026-06-01T00:00:00Z,6025310,5876269,6131242,5869497,6050046,-173777,-2.87,30731982,197287901842,8.56,1.06,0.00,0,14947122,15784860,3290357584000,2906710992000,-9744407040,43145475840,51783232256,-8637756416,52444146176,53550796800,-1106650624,53481866752,51720551168,1761315584,43645586176,35659294464,7986291712,-4.94,-4.38,-0.56,0.89,4.05,0,65,17,48,0,0,0,84.03,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0464,2026-06-01T00:00:00Z,663282,676869,680646,661587,661573,15296,2.31,17485272,15239779300,0.48,0.88,0.00,0,9266143,8219129,5104359424000,3129675104000,461508992,1544345328,1229420656,314924672,3465313232,3318728912,146584320,4967291648,4899639552,67652096,5007977728,5533405696,-525427968,3.03,2.07,0.96,0.44,-3.45,0,49,44,5,0,0,0,14.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0465,2026-06-01T00:00:00Z,3489953,3501157,3531112,3483677,3488681,12476,0.36,18579840,34135035348,1.84,1.00,0.00,0,9412232,9167608,2251573312000,1671544832000,-644670880,2779730400,3318206080,-538475680,7946825472,8053020672,-106195200,11716888832,11457774592,259114240,11004874496,10630945792,373928704,-1.89,-1.58,-0.31,0.76,1.10,0,160,108,49,3,0,0,51.85,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0470,2026-06-01T00:00:00Z,1027996,1049759,1052928,1025930,1031109,18650,1.81,6447924,5218741230,2.05,0.82,0.00,0,3316313,3131611,266432162000,232363480000,177405632,664755728,475711216,189044512,1016887056,1028525936,-11638880,1558125312,1708865552,-150740240,1852967696,1882225344,-29257648,3.40,3.62,-0.22,-2.89,-0.56,0,40,34,5,1,0,0,-212.73,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0471,2026-06-01T00:00:00Z,1783540,1819498,1835464,1775832,1793884,25614,1.43,8376244,6562638744,3.10,1.18,0.00,0,4322649,4053595,286948064000,246218469000,-261299200,535962384,782175504,-246213120,1376914768,1392000848,-15086080,2113962896,1932429776,181533120,2371988960,2295839600,76149360,-3.98,-3.75,-0.23,2.77,1.16,0,27,20,7,0,0,0,52.09,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0473,2026-06-01T00:00:00Z,13439306,13520030,13546836,13364096,13475909,44121,0.33,27013133,32514398218,1.01,0.90,0.00,0,13410866,13602267,3401180768000,2891397760000,-470197248,5497691392,5482921216,14770176,8668423168,9153390592,-484967424,9828553728,9501510912,327042816,8017008384,7873853952,143154432,-1.45,0.05,-1.49,1.01,0.44,0,49,34,14,1,0,0,14.39,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0474,2026-06-01T00:00:00Z,125567,125637,126641,123907,126185,-548,-0.43,2155327,7854838736,0.28,0.81,0.00,0,1038887,1116439,2718034112000,1857801088000,394305440,1389524240,1443258048,-53733808,2454826304,2006787056,448039248,2277527056,2470249408,-192722352,1592369360,1793952432,-201583072,5.02,-0.68,5.70,-2.45,-2.57,0,5,1,3,1,0,0,6.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0475,2026-06-01T00:00:00Z,404726,411424,411544,402855,404723,6701,1.66,39931284,30985343510,0.30,1.31,0.00,0,23982822,15948462,14984435200000,9847108864000,2785233920,6622653184,5077509376,1545143808,8580045312,7339955200,1240090112,8511860224,9411267584,-899407360,6743511040,8629337600,-1885826560,8.99,4.99,4.00,-2.90,-6.09,0,42,39,3,0,0,0,6.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0476,2026-06-01T00:00:00Z,1679810,1727248,1731093,1676214,1680199,47049,2.80,5945288,6610457988,2.84,1.19,0.00,0,3047454,2897834,278316080000,245734733000,101993408,517994448,433035184,84959264,1460776608,1443742464,17034144,2123837616,2084482064,39355552,2334644208,2472998800,-138354592,1.54,1.29,0.26,0.60,-2.09,0,38,33,5,0,0,0,90.20,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0477,2026-06-01T00:00:00Z,4182752,4244562,4250761,4149451,4216326,28236,0.67,5497983,19971401289,1.79,0.97,0.00,0,2813510,2684473,2787731760000,2729644448000,-551154960,2249543504,2493467488,-243923984,5237197056,5544428032,-307230976,7309401600,6990177280,319224320,4535862784,4303931648,231931136,-2.76,-1.22,-1.54,1.60,1.16,0,39,25,13,1,0,0,20.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0478,2026-06-01T00:00:00Z,2935113,2939928,2997609,2935113,2943137,-3209,-0.11,56590134,133587481416,2.50,0.79,0.00,0,27607640,28982494,5872915456000,4694600704000,-4710862848,15910766592,19703263488,-3792496896,31491150336,32409516288,-918365952,41722484480,41154740992,567743488,42162661376,38018376448,4144284928,-3.53,-2.84,-0.69,0.42,3.10,0,144,68,74,2,0,0,22.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0479,2026-06-01T00:00:00Z,836477,848714,852259,831554,838213,10501,1.25,19619912,9011961337,0.99,0.91,0.00,0,10819391,8800522,910722464000,845331856000,369654944,1104167168,816172176,287994992,2096276848,2014616896,81659952,2591812224,2847108240,-255296016,3055890592,3170249520,-114358928,4.10,3.20,0.91,-2.83,-1.27,0,46,37,9,0,0,0,78.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0480,2026-06-01T00:00:00Z,5725875,5720682,5782886,5707671,5729571,-8889,-0.16,7379654,20615957525,1.86,0.79,0.00,0,3598890,3780765,1392381712000,1052749488000,-1138563360,1607474960,2023573472,-416098512,4121223600,4843688448,-722464848,6703779328,6792700928,-88921600,7722997248,6493327872,1229669376,-5.52,-2.02,-3.50,-0.43,5.96,0,54,32,21,1,0,0,101.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0481,2026-06-01T00:00:00Z,4850930,4898546,4940970,4840132,4855811,42735,0.88,32436373,62153911648,2.31,0.80,0.00,0,16267236,16169137,2917240064000,2324148800000,-1008580096,5729423104,6149493504,-420070400,13470244352,14058754048,-588509696,19923694592,20104924160,-181229568,21798791936,20607443200,1191348736,-1.62,-0.68,-0.95,-0.29,1.92,0,273,174,97,2,0,0,30.69,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0482,2026-06-01T00:00:00Z,1703069,1755365,1759626,1694474,1717561,37804,2.20,27391012,14866561028,3.14,1.15,0.00,0,13984726,13406286,484204048000,457755392000,42888944,1312069776,1283897200,28172576,3185834240,3171117872,14716368,4712509440,4993015552,-280506112,5233848320,4996231168,237617152,0.29,0.19,0.10,-1.89,1.60,0,60,50,8,2,0,0,-19.02,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0484,2026-06-01T00:00:00Z,1063533,1090281,1094138,1056050,1066014,24267,2.28,2977949,2467893967,1.57,0.96,0.00,0,1541725,1436224,164656835000,163727796000,-16250268,142747645,121476569,21271076,459388080,496909424,-37521344,821209872,824305472,-3095600,985758816,966412944,19345872,-0.66,0.86,-1.52,-0.13,0.78,0,16,11,4,1,0,0,23.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0485,2026-06-01T00:00:00Z,1455800,1485031,1486026,1447104,1460354,24677,1.69,4604534,8113645987,2.08,1.09,0.00,0,2535940,2068593,327163248000,299909248000,-82996272,813616848,1076907920,-263291072,1855348976,1675054176,180294800,2698561376,2637513920,61047456,2543943984,2521995152,21948832,-1.02,-3.25,2.22,0.75,0.27,0,38,36,2,0,0,0,42.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0486,2026-06-01T00:00:00Z,1017252,1051039,1058204,1017252,1018278,32761,3.22,51963516,65957619972,3.58,1.21,0.00,0,28997108,22966409,1596745520000,1471330592000,4489158656,8974818304,6151844864,2822973440,17013072128,15346886912,1666185216,20869198592,22376345600,-1507147008,17911166976,20870518528,-2959351552,6.81,4.28,2.53,-2.29,-4.49,0,129,117,10,2,0,0,59.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0490,2026-06-01T00:00:00Z,8575261,8624833,8740057,8575089,8603415,21418,0.25,85329341,201546162164,2.83,0.81,0.00,0,42869169,42460173,6541900032000,5676925440000,-5592066048,23854139904,26182179072,-2328039168,47203763456,50467790336,-3264026880,63121148160,63616741120,-495592960,62671678208,56570687232,6100990976,-2.77,-1.16,-1.62,-0.25,3.03,0,424,245,176,3,0,0,95.36,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0492,2026-06-01T00:00:00Z,1145721,1183267,1183902,1144404,1145710,37557,3.28,36451737,42364181096,2.10,1.33,0.00,0,20601163,15850573,3172570336000,2723205984000,2744995792,5896739584,4145683504,1751056080,10859392768,9865453056,993939712,13047028480,13786229248,-739200768,11927944192,13927589888,-1999645696,6.48,4.13,2.35,-1.74,-4.72,0,73,66,7,0,0,0,21.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0493,2026-06-01T00:00:00Z,2021229,2039857,2050889,2002887,2018951,20906,1.04,150788230,175360030251,3.54,1.10,0.00,0,76400970,74387260,7657628160000,4881258752000,-3548106752,22405598464,23081619456,-676020992,40362770944,43234856704,-2872085760,55920223744,56276240640,-356016896,52855376896,48938545920,3916830976,-2.02,-0.39,-1.64,-0.20,2.23,0,214,136,74,4,0,0,30.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0494,2026-06-01T00:00:00Z,1580821,1602952,1614331,1578144,1582419,20533,1.30,100425678,165724842896,2.47,0.95,0.00,0,50477489,49948190,6174781184000,5484588544000,-4442966784,26319087872,28428015616,-2108927744,40561458688,42895497728,-2334039040,50222009856,49455964160,766045696,45156006144,41455865088,3700141056,-2.68,-1.27,-1.41,0.46,2.23,0,422,299,117,6,0,0,42.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0498,2026-06-01T00:00:00Z,1147845,1168561,1170839,1139838,1147136,21425,1.87,62546798,39232114499,3.70,0.98,0.00,0,33286785,29260014,1357588752000,1101999632000,-729022464,8423631360,8054464256,369167104,8434174208,9532363776,-1098189568,10607111424,10983274752,-376163328,10667253504,9562067712,1105185792,-1.86,0.94,-2.80,-0.96,2.82,0,72,58,12,2,0,0,72.30,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0499,2026-06-01T00:00:00Z,949472,950635,955230,946503,949570,1065,0.11,145029681,338014374814,0.64,1.07,0.00,0,75418355,69611326,43044588032000,27220347392000,-5492254208,66275002880,71144050688,-4869047808,91945336832,92568543232,-623206400,107102203904,103620526080,3481677824,65931832064,63921252608,2010579456,-1.62,-1.44,-0.18,1.03,0.59,0,189,109,76,4,0,0,12.43,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0500,2026-06-01T00:00:00Z,1234577,1236085,1243873,1231026,1234588,1497,0.12,296134051,823984849005,0.90,1.01,0.00,0,153034440,143099611,68401585408000,52671760384000,-16505454592,178451005440,190942040064,-12491034624,233270243328,237284663296,-4014419968,249683300352,242348744704,7334555648,146859028480,137688129536,9170898944,-2.00,-1.52,-0.49,0.89,1.11,0,300,165,129,6,0,0,14.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0501,2026-06-01T00:00:00Z,2838978,2816773,2874120,2810851,2848718,-31945,-1.12,7862638,54431843421,8.62,0.92,0.00,0,3750240,4112398,3732487856000,412314272000,-4099900416,8444668160,11371482112,-2926813952,15895134464,17068220928,-1173086464,17308743936,15370897152,1937846784,8036201728,6556083968,1480117760,-7.53,-5.38,-2.16,3.56,2.72,0,135,72,63,0,0,0,97.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0505,2026-06-01T00:00:00Z,913006,923015,924246,910785,912773,10242,1.12,66180501,86089995377,0.60,1.02,0.00,0,34276776,31903725,16321720576000,10346599680000,535989248,13482474240,12597191680,885282560,20756822272,21106115584,-349293312,26261293568,26750323200,-489029632,24047385856,24094154496,-46768640,0.62,1.03,-0.41,-0.57,-0.05,0,102,77,22,3,0,0,12.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0506,2026-06-01T00:00:00Z,1832777,1865260,1876585,1830300,1835123,30137,1.64,107462651,197374582288,2.77,0.97,0.00,0,55091543,52371108,5836248064000,5452713728000,-3992813568,34419277824,36118849536,-1699571712,46769141504,49062383360,-2293241856,57595488256,58193413632,-597925376,55187010560,50596271616,4590738944,-2.02,-0.86,-1.16,-0.30,2.33,0,294,216,74,4,0,0,39.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0509,2026-06-01T00:00:00Z,1329250,1360438,1376294,1329250,1331675,28763,2.16,25681510,34783938732,2.90,1.02,0.00,0,13968783,11712727,1131871632000,1065000352000,1737420064,4249818944,3485125408,764693536,8692925696,7720199168,972726528,11241958912,11817755392,-575796480,10088229376,11249853184,-1161623808,4.99,2.20,2.80,-1.66,-3.34,0,67,54,11,2,0,0,55.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0511,2026-06-01T00:00:00Z,691278,710062,710062,690045,692931,17131,2.47,42671779,19199066474,2.11,0.93,0.00,0,22473345,20198434,1061005440000,960032656000,-14777248,1372799504,1683083696,-310284192,6392226304,6096719360,295506944,6833216256,6739920384,93295872,3864777840,3941812112,-77034272,-0.08,-1.62,1.54,0.49,-0.40,0,248,187,41,20,0,0,-10.67,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0512,2026-06-01T00:00:00Z,2856655,2906745,2932351,2853777,2857449,49296,1.73,17336214,34216114202,2.25,0.95,0.00,0,9144850,8191364,1473735504000,1388318288000,1071008032,4590724096,3916731872,673992224,8266825216,7869809408,397015808,10558107136,10787935232,-229828096,10320430080,11161609984,-841179904,3.13,1.97,1.16,-0.67,-2.46,0,77,60,16,1,0,0,25.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0514,2026-06-01T00:00:00Z,1451069,1473523,1476076,1443824,1454204,19319,1.33,48791296,59702785533,1.56,1.00,0.00,0,25611884,23179411,3854105584000,3182553216000,-577389568,7561617920,8157005824,-595387904,14607450880,14589452544,17998336,18538185216,19031260672,-493075456,17824770560,16754305280,1070465280,-0.97,-1.00,0.03,-0.83,1.79,0,127,98,26,3,0,0,13.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0519,2026-06-01T00:00:00Z,3737910,3806282,3831609,3737910,3741756,64526,1.72,46187015,86227126922,2.20,0.92,0.00,0,23511470,22675545,5203456768000,4452111616000,-306096128,12052720128,12969714944,-916994816,21510328832,20899430144,610898688,26873531648,26690371072,183160576,24456753408,24333818112,122935296,-0.35,-1.06,0.71,0.21,0.14,0,78,54,24,0,0,0,21.23,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
BK0520,2026-06-01T00:00:00Z,1458116,1471201,1492021,1458023,1457304,13897,0.95,1316621,4081145770,2.13,0.87,0.00,0,674561,642060,185289319000,146946388000,-15670352,432917264,424722736,8194528,853886640,877751520,-23864880,1166877600,1214185280,-47307680,1568831712,1505853664,62978048,-0.38,0.20,-0.58,-1.16,1.54,0,15,10,5,0,0,0,27.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-06-01T20:41:54+08:00
